"BehaviorSpace results (NetLogo 6.4.0)","Spreadsheet version 2.0"
"MARTA.nlogo"
"Validate Tr-bike"
"05/26/2025 15:39:54:353 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-10","10"
"A-ped","2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,,"2",,,,,,,
"ped_E","0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,
"bik_N","0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,
"bike-goer","75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,
"Ferry","240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,,"240",,,,,,,
"ped_N","0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,,"0.3",,,,,,,
"bike-comer","75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,,"75",,,,,,,
"bik_W","0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,
"Tr-ped","0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,,"0.5",,,,,,,
"ped-comer","50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,,"50",,,,,,,
"ped_W","0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,,"0.2",,,,,,,
"Nb-peds","294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,,"294",,,,,,,
